district,age_group,one_person_households,reference_year,source_table_id,source_name
영등포구,45~49세,4153,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
영등포구,50~54세,4154,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
영등포구,55~59세,3960,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
영등포구,60~64세,4215,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
영등포구,65~69세,4435,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
영등포구,70~74세,3314,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
영등포구,75~79세,2771,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
영등포구,80~84세,2036,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
영등포구,85세이상,1713,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
동작구,합계,78375,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
동작구,20세미만,1028,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
동작구,20~24세,8931,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
동작구,25~29세,16825,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
동작구,30~34세,13165,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
동작구,35~39세,6785,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
동작구,40~44세,4418,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
동작구,45~49세,3502,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
동작구,50~54세,3417,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
동작구,55~59세,3174,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
동작구,60~64세,3358,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
동작구,65~69세,3932,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
동작구,70~74세,3236,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
동작구,75~79세,2838,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
동작구,80~84세,2051,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
동작구,85세이상,1715,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
관악구,합계,158667,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
관악구,20세미만,1164,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
관악구,20~24세,15622,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
관악구,25~29세,42354,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
관악구,30~34세,31135,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
관악구,35~39세,14087,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
관악구,40~44세,8797,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
관악구,45~49세,6745,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
관악구,50~54세,6479,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
관악구,55~59세,5932,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
관악구,60~64세,6045,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
관악구,65~69세,6345,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
관악구,70~74세,4896,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
관악구,75~79세,3989,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
관악구,80~84세,2969,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
관악구,85세이상,2108,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
서초구,합계,50435,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
서초구,20세미만,437,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
서초구,20~24세,1982,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
서초구,25~29세,7042,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
서초구,30~34세,8590,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
서초구,35~39세,5762,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
서초구,40~44세,4519,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
서초구,45~49세,3509,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
서초구,50~54세,3336,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
서초구,55~59세,2806,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
서초구,60~64세,2509,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
서초구,65~69세,2858,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
서초구,70~74세,2408,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
서초구,75~79세,2061,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
서초구,80~84세,1440,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
서초구,85세이상,1176,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
강남구,합계,79351,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
강남구,20세미만,382,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
강남구,20~24세,2705,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
강남구,25~29세,11080,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
강남구,30~34세,14152,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
강남구,35~39세,9426,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
강남구,40~44세,7666,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
강남구,45~49세,5915,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
강남구,50~54세,4915,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
강남구,55~59세,3836,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
강남구,60~64세,3734,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
강남구,65~69세,4349,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
강남구,70~74세,3817,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
강남구,75~79세,3258,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
강남구,80~84세,2248,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
강남구,85세이상,1868,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
송파구,합계,91108,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
송파구,20세미만,253,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
송파구,20~24세,2609,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
송파구,25~29세,13351,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
송파구,30~34세,16897,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
송파구,35~39세,10198,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
송파구,40~44세,7425,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
송파구,45~49세,5687,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
송파구,50~54세,5347,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
송파구,55~59세,4967,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
송파구,60~64세,5306,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
송파구,65~69세,6146,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
송파구,70~74세,4704,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
송파구,75~79세,3716,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
송파구,80~84세,2507,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
송파구,85세이상,1995,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
강동구,합계,70590,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
강동구,20세미만,143,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
강동구,20~24세,2053,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
강동구,25~29세,9594,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
강동구,30~34세,10465,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
강동구,35~39세,6060,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
강동구,40~44세,4823,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
강동구,45~49세,4171,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
강동구,50~54세,4460,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
강동구,55~59세,4619,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
강동구,60~64세,5435,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
강동구,65~69세,6425,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
강동구,70~74세,4931,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
강동구,75~79세,3477,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
강동구,80~84세,2255,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
강동구,85세이상,1679,2025,DT_1PL1502,KOSIS 성 및 연령별 1인가구-시군구
