locker_stat_id,district,facility_name,address,operation_status,installed_year,removed_year,locker_count,snapshot_date,period,occupancy_rate,usage_count,year,period_end,months_observed,is_partial_year,installed_year_conflict,data_quality_status,occupancy_rate_pct,monthly_avg_usage
STAT_db61cb773620,도봉구,창동역1번출구,마들로11길 77,철거,2013,2024,26,2026-06-30,2024,,,2024,2024-12-31,12,False,False,ok,,
STAT_bbe947b6127e,도봉구,도봉구민청,마들로 656,철거,,2022,,2026-06-30,2024,,,2024,2024-12-31,12,False,False,ok,,
STAT_f2e61d5d0c1c,도봉구,창1동제1공영주차장,도봉로112길 43,철거,2016,2023,,2026-06-30,2024,,,2024,2024-12-31,12,False,False,ok,,
STAT_9f573acbdc9c,도봉구,도봉1동주민센터,도봉로169나길 22,운영,2013,,19,2026-06-30,2024,,2140.0,2024,2024-12-31,12,False,False,ok,,178.33333333333334
STAT_f9c7836a82e2,도봉구,창2동 신창교회,덕릉로 247,운영,2018,,12,2026-06-30,2024,,1860.0,2024,2024-12-31,12,False,False,ok,,155.0
STAT_550e7be8d55a,노원구,공릉종합사회복지관,동일로 1127 공릉아파트,운영,2019,,12,2026-06-30,2024,0.3767305769726222,966.0,2024,2024-12-31,12,False,False,ok,37.673057697262216,80.5
STAT_973c52013a4d,노원구,상계문화정보도서관,동일로 243길 57,운영,2020,,19,2026-06-30,2024,,1556.0,2024,2024-12-31,12,False,False,ok,,129.66666666666666
STAT_607b1e6c65c7,노원구,상계2동주민센터,상계로 118,운영,2016,,19,2026-06-30,2024,,4187.0,2024,2024-12-31,12,False,False,ok,,348.9166666666667
STAT_c95c9f143485,노원구,"상계3,4동 주민센터",덕릉로 859,운영,2014,,19,2026-06-30,2024,,950.0,2024,2024-12-31,12,False,False,ok,,79.16666666666667
STAT_7139e11611c8,노원구,상계역 자전거대여소,상계로 190,운영,2014,,33,2026-06-30,2024,,6655.0,2024,2024-12-31,12,False,False,ok,,554.5833333333334
STAT_796f54c33f16,노원구,공릉 청소년문화정보센터,노원로1나길 10,운영,2013,,19,2026-06-30,2024,,3336.0,2024,2024-12-31,12,False,False,ok,,278.0
STAT_6a4e2e43208e,노원구,공릉1동 주민센터(노원),동일로186길 3-24,운영,,,19,2026-06-30,2024,,3063.0,2024,2024-12-31,12,False,False,ok,,255.25
STAT_a37f33e680d0,노원구,월계문화정보도서관,월계로 319,철거,2015,2023,19,2026-06-30,2024,,,2024,2024-12-31,12,False,False,ok,,
STAT_a66288880b6e,노원구,월계치안센터,석계로 93,철거,2018,2024,19,2026-06-30,2024,,,2024,2024-12-31,12,False,False,ok,,
STAT_3b4b3b6074fc,은평구,역촌동 주민센터,연서로 59,운영,2013,,19,2026-06-30,2024,0.3996259613058981,3831.0,2024,2024-12-31,12,False,False,ok,39.96259613058981,319.25
STAT_93f602e43c1c,은평구,갈현1동 주민센터,갈현로 301,운영,2013,,26,2026-06-30,2024,,2582.0,2024,2024-12-31,12,False,False,ok,,215.16666666666666
STAT_769ff5af10db,은평구,갈현청소년센터쉼쉼,통일로89길 6-20,운영,2020,,12,2026-06-30,2024,,469.0,2024,2024-12-31,12,False,False,ok,,39.083333333333336
STAT_56dbf40af347,은평구,연신내 지구대,갈현로 195,운영,2016,,19,2026-06-30,2024,,2324.0,2024,2024-12-31,12,False,False,ok,,193.66666666666666
STAT_5598f8ce4998,은평구,구산동주민센터,갈현로17길 10,운영,2015,,19,2026-06-30,2024,,2042.0,2024,2024-12-31,12,False,False,ok,,170.16666666666666
STAT_a0a6df8187c3,은평구,불광보건소,연서로 34길 11,철거,2016,2024,,2026-06-30,2024,,,2024,2024-12-31,12,False,False,ok,,
STAT_b967fdd81b04,은평구,시립은평청소년센터,백련산로4길 16,철거,,2022,,2026-06-30,2024,,,2024,2024-12-31,12,False,False,ok,,
STAT_700eff018d51,은평구,아인스하임,은평터널로7가길 8,철거,,2022,,2026-06-30,2024,,,2024,2024-12-31,12,False,False,ok,,
STAT_8420add40d30,은평구,신사종합사회복지관,은평로 38,운영,2014,,26,2026-06-30,2024,,4826.0,2024,2024-12-31,12,False,False,ok,,402.1666666666667
STAT_b7135035db3d,은평구,불광1동 치안센터,불광로 129,운영,2014,,19,2026-06-30,2024,,4271.0,2024,2024-12-31,12,False,False,ok,,355.9166666666667
STAT_36245c05dd5b,은평구,청년취업사관학교 은평캠퍼스,은평로 245,운영,2014,,19,2026-06-30,2024,,3841.0,2024,2024-12-31,12,False,False,ok,,320.0833333333333
STAT_ecbf63ad99b3,은평구,증산 정보도서관,증산로5길 6,철거,2013,2025,33,2026-06-30,2024,,6509.0,2024,2024-12-31,12,False,False,ok,,542.4166666666666
STAT_dba52d4dc13c,서대문구,청년누리,증가로4길 8-45,운영,2019,,12,2026-06-30,2024,0.270952525299939,2345.0,2024,2024-12-31,12,False,False,ok,27.095252529993903,195.41666666666666
STAT_3209c0b76906,서대문구,남가좌2동 제2공영주차장,명지대5길 10-8,운영,,,12,2026-06-30,2024,,588.0,2024,2024-12-31,12,False,False,ok,,49.0
STAT_6a637bb15cd7,서대문구,신한은행_남가좌동점,서대문구 수색로2길 36(남가좌동),운영,,,12,2026-06-30,2024,,831.0,2024,2024-12-31,12,False,True,source_conflict,,69.25
STAT_7e17681867dd,서대문구,신한은행 명지대 지점,거북골로 45(남가좌동),운영,2019,,12,2026-06-30,2024,,1835.0,2024,2024-12-31,12,False,False,ok,,152.91666666666666
STAT_cf3f5621fd55,서대문구,홍제3동 주민센터,세검정로4길 32,운영,2017,,12,2026-06-30,2024,,1554.0,2024,2024-12-31,12,False,False,ok,,129.5
STAT_31fbd643fef2,서대문구,홍은2동 주민센터,모래내로 334,운영,2017,,19,2026-06-30,2024,,1731.0,2024,2024-12-31,12,False,False,ok,,144.25
STAT_9a4437a9e8b3,서대문구,연희동주민센터,연희로 189,운영,2016,,19,2026-06-30,2024,,1565.0,2024,2024-12-31,12,False,False,ok,,130.41666666666666
STAT_1646029bae43,서대문구,홍은1동주민센터,홍은중앙로 85,운영,,,19,2026-06-30,2024,,1584.0,2024,2024-12-31,12,False,False,ok,,132.0
STAT_cba02c66855e,서대문구,신한은행_연희동점,서대문구 연희맛로 28,운영,2022,,12,2026-06-30,2024,,691.0,2024,2024-12-31,12,False,False,ok,,57.583333333333336
STAT_80e4ea4955e4,서대문구,서부제일교회 어린이도서관,가좌로 154,철거,2014,2025,12,2026-06-30,2024,,319.0,2024,2024-12-31,12,False,False,ok,,26.583333333333332
STAT_1ea51086c56a,서대문구,봉원교회 북카페 옆,봉원사2길 13,운영,2013,,12,2026-06-30,2024,,791.0,2024,2024-12-31,12,False,False,ok,,65.91666666666667
STAT_1e917029efef,서대문구,북아현동 주민센터,북아현로 24,운영,2013,,26,2026-06-30,2024,,4873.0,2024,2024-12-31,12,False,False,ok,,406.0833333333333
STAT_a3f8e0e054fd,서대문구,충현동주민센터,북아현로22길 38,운영,2018,,12,2026-06-30,2024,,1182.0,2024,2024-12-31,12,False,False,ok,,98.5
STAT_8dec4790137f,마포구,서교동교회,잔다리로6길 11,운영,2019,,12,2026-06-30,2024,0.30215427666223377,713.0,2024,2024-12-31,12,False,False,ok,30.215427666223377,59.416666666666664
STAT_8d6147041bce,마포구,성산1동주민센터,성산로 4길 15,운영,2019,,12,2026-06-30,2024,,509.0,2024,2024-12-31,12,False,False,ok,,42.416666666666664
STAT_98a0f41ef8d7,마포구,대흥동주민센터,신촌로26길 10,운영,2013,,19,2026-06-30,2024,,3259.0,2024,2024-12-31,12,False,False,ok,,271.5833333333333
STAT_034d63886258,마포구,망원2동 치안센터,월드컵로31길 18,운영,2021,,19,2026-06-30,2024,,1946.0,2024,2024-12-31,12,False,False,ok,,162.16666666666666
STAT_7481b259a196,마포구,서현교회,잔다리로7길 31,운영,2021,,19,2026-06-30,2024,,3284.0,2024,2024-12-31,12,False,False,ok,,273.6666666666667
STAT_02ba68e25318,마포구,동교치안센터,신촌로2안길 27,운영,2021,,12,2026-06-30,2024,,1446.0,2024,2024-12-31,12,False,False,ok,,120.5
STAT_7ab19dc12969,마포구,서강동주민센터,독막로 165,운영,2020,,12,2026-06-30,2024,,429.0,2024,2024-12-31,12,False,False,ok,,35.75
STAT_835a682c24e1,마포구,상암동주민센터후문,매봉산로2길 16,운영,,,19,2026-06-30,2024,,804.0,2024,2024-12-31,12,False,False,ok,,67.0
STAT_0bd5f0eb3d10,마포구,신수동주민센터,독막로 192,운영,2017,,19,2026-06-30,2024,,2009.0,2024,2024-12-31,12,False,False,ok,,167.41666666666666
STAT_deffabebbf77,마포구,성산2동주민센터,월드컵북로30길 22,운영,2016,,19,2026-06-30,2024,,1578.0,2024,2024-12-31,12,False,False,ok,,131.5
STAT_05cc498bda2e,마포구,연남동희망원룸주택,성미산로17길 79,운영,2015,,19,2026-06-30,2024,,1375.0,2024,2024-12-31,12,False,False,ok,,114.58333333333333
STAT_5c94fea8d4e9,마포구,상암동 제1공영주차장,성암로 197,운영,2014,,19,2026-06-30,2024,,3806.0,2024,2024-12-31,12,False,False,ok,,317.1666666666667
STAT_9d348c728bd6,마포구,마포아트센터,대흥로20길 28,운영,2014,,19,2026-06-30,2024,,2591.0,2024,2024-12-31,12,False,False,ok,,215.91666666666666
STAT_fac888c0d055,마포구,연남동 주민커뮤니티센터,동교로41길 36,운영,2013,,26,2026-06-30,2024,,3158.0,2024,2024-12-31,12,False,False,ok,,263.1666666666667
STAT_6d6e701f1594,마포구,도화동 주민센터,도화길 37,운영,2013,,26,2026-06-30,2024,,5011.0,2024,2024-12-31,12,False,False,ok,,417.5833333333333
STAT_39d0f0d3901b,양천구,신월1동 청소년독서실,남부순환로59길 8,철거,,2024,12,2026-06-30,2024,0.3733357591389176,,2024,2024-12-31,12,False,False,ok,37.33357591389176,
STAT_23de841d5965,양천구,양천나눔누리센터,중앙로 250,운영,2017,,19,2026-06-30,2024,,5132.0,2024,2024-12-31,12,False,False,ok,,427.6666666666667
STAT_2d04eb775967,양천구,목동실버복지문화센터,목동중앙로3길 21,운영,2016,,19,2026-06-30,2024,,2754.0,2024,2024-12-31,12,False,False,ok,,229.5
STAT_5e1b65d10f0f,양천구,신월3동주민센터,남부순환로54길 5,운영,2016,,19,2026-06-30,2024,,2319.0,2024,2024-12-31,12,False,False,ok,,193.25
STAT_7cde1368b8b0,양천구,신정4동주민센터,오목로34길 5,운영,2016,,19,2026-06-30,2024,,3640.0,2024,2024-12-31,12,False,False,ok,,303.3333333333333
STAT_ca4ba4317e97,양천구,목동문화체육센터,목동중앙본로 73,운영,2015,,19,2026-06-30,2024,,2540.0,2024,2024-12-31,12,False,False,ok,,211.66666666666666
STAT_f11098cfa848,양천구,신월문화체육센터,지양로 47,운영,2014,,19,2026-06-30,2024,,2062.0,2024,2024-12-31,12,False,False,ok,,171.83333333333334
STAT_e0ecb8e2972b,양천구,신월5동주민센터,화곡로4길 10,운영,2014,,19,2026-06-30,2024,,1300.0,2024,2024-12-31,12,False,False,ok,,108.33333333333333
STAT_e1de30daf002,양천구,신월4동주민센터,오목로5길 34,운영,2013,,19,2026-06-30,2024,,1618.0,2024,2024-12-31,12,False,False,ok,,134.83333333333334
STAT_b88d8a60bdf8,양천구,목3동 주민센터,목동중앙남로16나길 55,운영,2013,,19,2026-06-30,2024,,2459.0,2024,2024-12-31,12,False,False,ok,,204.91666666666666
STAT_ddedb1f16494,양천구,경창시장고객주차장,신월동 446-3,철거,,2023,,2026-06-30,2024,,,2024,2024-12-31,12,False,False,ok,,
STAT_06696991c883,양천구,목동보건지소,목동중앙본로7가길 11,운영,2018,,12,2026-06-30,2024,,1348.0,2024,2024-12-31,12,False,False,ok,,112.33333333333333
STAT_99c35e6d1838,강서구,화곡2동주민센터,곰달래로37길 13,운영,2021,,12,2026-06-30,2024,0.2826291669767242,446.0,2024,2024-12-31,12,False,False,ok,28.26291669767242,37.166666666666664
STAT_7d8d8d33828e,강서구,길꽃어린이도서관,금낭화로24길 5,운영,2019,,12,2026-06-30,2024,,735.0,2024,2024-12-31,12,False,False,ok,,61.25
STAT_7a8f5894fece,강서구,화곡8동 주민센터,곰달래로25길 45,운영,2017,,19,2026-06-30,2024,,2170.0,2024,2024-12-31,12,False,False,ok,,180.83333333333334
STAT_5c873e7265ba,강서구,가로공원공영주차장1번출구,가로공원로 189,운영,2016,,19,2026-06-30,2024,,1908.0,2024,2024-12-31,12,False,False,ok,,159.0
STAT_4318d33b4163,강서구,화곡 6-1 공영주차장,우장산로 114,운영,2015,,19,2026-06-30,2024,,2943.0,2024,2024-12-31,12,False,False,ok,,245.25
STAT_d6a3c7b99c3c,강서구,화곡 3-1 공영주차장,화곡로15길 40,운영,2014,,19,2026-06-30,2024,,2026.0,2024,2024-12-31,12,False,False,ok,,168.83333333333334
STAT_638d593500cd,강서구,화곡 1-1 공영주차장,곰달래로15길 28,운영,2014,,19,2026-06-30,2024,,1032.0,2024,2024-12-31,12,False,False,ok,,86.0
STAT_f6e9b8766022,강서구,내발산동 문화센터,강서로52길 89,운영,2014,,19,2026-06-30,2024,,3601.0,2024,2024-12-31,12,False,False,ok,,300.0833333333333
STAT_fb84bfad2874,강서구,곰달래복지문화센터,강서로5길 50,운영,2013,,26,2026-06-30,2024,,2238.0,2024,2024-12-31,12,False,False,ok,,186.5
STAT_9e82a3101669,강서구,화곡4동 주민센터,곰달래로57가길 26,운영,2013,,26,2026-06-30,2024,,3425.0,2024,2024-12-31,12,False,False,ok,,285.4166666666667
STAT_dbbb210dd022,강서구,볏골공원공영주차장,까치산로4길 22,운영,2013,,26,2026-06-30,2024,,2874.0,2024,2024-12-31,12,False,False,ok,,239.5
STAT_f80238d23915,강서구,공항동 주민센터,송정로 45,운영,2013,,26,2026-06-30,2024,,1783.0,2024,2024-12-31,12,False,False,ok,,148.58333333333334
STAT_adbd014f8e18,강서구,발산1동주민센터,강서로47길 54,운영,2018,,19,2026-06-30,2024,,2241.0,2024,2024-12-31,12,False,False,ok,,186.75
STAT_0ffcc957b341,강서구,신방화역환승주차장,마곡서1로 111-12,운영,2021,,19,2026-06-30,2024,,2184.0,2024,2024-12-31,12,False,False,ok,,182.0
STAT_0f9c71f4ccd3,구로구,가리봉동주민센터,우마2길 35,철거,,2024,12,2026-06-30,2024,0.28007948356244705,,2024,2024-12-31,12,False,False,ok,28.007948356244704,
STAT_cda1caae8d02,구로구,구로구 시설관리공단,구로동로26길 54,철거,2017,2025,19,2026-06-30,2024,,639.0,2024,2024-12-31,12,False,False,ok,,53.25
STAT_97228c730102,구로구,서울교통공사대림별관,도림천로 352,운영,2016,,12,2026-06-30,2024,,1907.0,2024,2024-12-31,12,False,False,ok,,158.91666666666666
STAT_f5eb496803e2,구로구,온수동_공용이용시설,부일로1길 62,철거,2015,2024,19,2026-06-30,2024,,,2024,2024-12-31,12,False,False,ok,,
STAT_afbd363d78f9,구로구,구로역1번출구 NC백화점,구로중앙로 174,운영,2014,,19,2026-06-30,2024,,2345.0,2024,2024-12-31,12,False,False,ok,,195.41666666666666
STAT_717d49403232,구로구,구로구민회관,가마산로25길 21,운영,2014,,19,2026-06-30,2024,,1872.0,2024,2024-12-31,12,False,False,ok,,156.0
STAT_4c67d6d0cf6c,구로구,궁동종합사회복지관,오리로22길 5,철거,2014,2023,,2026-06-30,2024,,,2024,2024-12-31,12,False,False,ok,,
STAT_8a9ec9230ef3,구로구,동양미래대학교 기숙사,중앙로 10-5,철거,,2022,,2026-06-30,2024,,,2024,2024-12-31,12,False,False,ok,,
STAT_bb1c499a038e,구로구,구로2동주민센터앞,구로동로 141,운영,2013,,19,2026-06-30,2024,,1799.0,2024,2024-12-31,12,False,False,ok,,149.91666666666666
STAT_d5563d8ce2f2,구로구,현대오일뱅크_구로셀프주유소,조원로12길 25,철거,2019,2022,,2026-06-30,2024,,,2024,2024-12-31,12,False,False,ok,,
STAT_2e1abbb34621,구로구,구로구민 체육센터,고척로45길 36,운영,2013,,19,2026-06-30,2024,,248.0,2024,2024-12-31,12,False,False,ok,,20.666666666666668
STAT_d342021478da,구로구,오류1동텃골공영주차장,경인로15길 22,운영,2018,,19,2026-06-30,2024,,3370.0,2024,2024-12-31,12,False,False,ok,,280.8333333333333
STAT_770a0515628d,금천구,독산2동주민센터,독산로 179,운영,2019,,12,2026-06-30,2024,0.2530637684763614,1613.0,2024,2024-12-31,12,False,False,ok,25.30637684763614,134.41666666666666
STAT_f53a3d3b4ca0,금천구,청춘삘딩,시흥대로138길 10-11,철거,,2024,12,2026-06-30,2024,,,2024,2024-12-31,12,False,False,ok,,
STAT_4edeb9204c20,금천구,신한은행_디지털라운지,금천구 시흥대로 97(시흥동),철거,,2024,12,2026-06-30,2024,,,2024,2024-12-31,12,False,False,ok,,
STAT_951c2981ecd6,금천구,신한은행_금천점,금천구 금하로 747-1(시흥동),운영,,,12,2026-06-30,2024,,838.0,2024,2024-12-31,12,False,False,ok,,69.83333333333333
STAT_d6b3bad180a2,금천구,시흥4동 주민센터,독산로36길 14,운영,2014,,19,2026-06-30,2024,,2829.0,2024,2024-12-31,12,False,False,ok,,235.75
STAT_5ae25e4d56ee,금천구,금천호암노인복지관,독산로72길 86-5,철거,2013,2025,12,2026-06-30,2024,,227.0,2024,2024-12-31,12,False,False,ok,,18.916666666666668
STAT_f2fef42db86a,금천구,시흥3동 주민센터,시흥대로18길 40,운영,2013,,19,2026-06-30,2024,,1751.0,2024,2024-12-31,12,False,False,ok,,145.91666666666666
STAT_f5261bc0d7fa,금천구,독산1동주민센터,시흥대로123길 11,운영,2013,,26,2026-06-30,2024,,2641.0,2024,2024-12-31,12,False,False,ok,,220.08333333333334
STAT_bcf74284cb91,금천구,금빛휘트니스센터,금하로668 금빛공원,철거,2017,2023,19,2026-06-30,2024,,,2024,2024-12-31,12,False,False,ok,,
STAT_936b450d3897,금천구,금천구청,시흥대로73길 70,운영,2018,,19,2026-06-30,2024,,1568.0,2024,2024-12-31,12,False,False,ok,,130.66666666666666
STAT_2cb38fb629a9,영등포구,영등포청소년상담복지센터,도영로22길 36,철거,,2024,12,2026-06-30,2024,0.33254411207619455,,2024,2024-12-31,12,False,False,ok,33.254411207619455,
STAT_ac0e67648966,영등포구,영등포 제1스포츠센터,신풍로 1,운영,2013,,19,2026-06-30,2024,,1744.0,2024,2024-12-31,12,False,False,ok,,145.33333333333334
STAT_cf76a9f31288,영등포구,신길6동복지관,대방천로 193,운영,,,12,2026-06-30,2024,,1121.0,2024,2024-12-31,12,False,False,ok,,93.41666666666667
STAT_33df9863f186,영등포구,영등포 평생학습관,버드나루로15길 10,운영,2017,,12,2026-06-30,2024,,1902.0,2024,2024-12-31,12,False,False,ok,,158.5
STAT_a60db2ab9433,영등포구,영등포본동주민센터,신길로61길 17,운영,2016,,19,2026-06-30,2024,,3781.0,2024,2024-12-31,12,False,False,ok,,315.0833333333333
STAT_5382f3a621ba,영등포구,신길4동1동1마을공영주차장,신길로40길 5,운영,2016,,19,2026-06-30,2024,,2360.0,2024,2024-12-31,12,False,False,ok,,196.66666666666666
STAT_320997c6f358,영등포구,신길7동 주민센터,여의대방로43길 10,운영,2015,,19,2026-06-30,2024,,2335.0,2024,2024-12-31,12,False,False,ok,,194.58333333333334
STAT_e3d3a1ede407,영등포구,도림동 주민센터,도영로7길 10,운영,2014,,19,2026-06-30,2024,,1813.0,2024,2024-12-31,12,False,False,ok,,151.08333333333334
STAT_a835274b8243,영등포구,다사랑어린이공원(경로당),대림로23가길 5,운영,2013,,12,2026-06-30,2024,,541.0,2024,2024-12-31,12,False,False,ok,,45.083333333333336
STAT_882f7d1a36f1,영등포구,신길1동 주민센터,영등포로84길 24-5,운영,2013,,19,2026-06-30,2024,,2830.0,2024,2024-12-31,12,False,False,ok,,235.83333333333334
STAT_73ecd7c0cbc7,영등포구,대림도서관,도신로 27,운영,2013,,26,2026-06-30,2024,,1859.0,2024,2024-12-31,12,False,False,ok,,154.91666666666666
STAT_e31f089e2af8,영등포구,그린케어센터,당산로29길 9,운영,2013,,19,2026-06-30,2024,,3591.0,2024,2024-12-31,12,False,False,ok,,299.25
STAT_dc9c9cf7c202,동작구,스페이스살림,노량진로 10,운영,2021,,19,2026-06-30,2024,0.2934586554603453,2684.0,2024,2024-12-31,12,False,False,ok,29.345865546034528,223.66666666666666
STAT_c5df9c17d8f5,동작구,사당종합체육관,사당로27길 232,운영,2022,,12,2026-06-30,2024,,645.0,2024,2024-12-31,12,False,False,ok,,53.75
STAT_836471fef345,동작구,신한은행 숭실대역 지점,상도로37길 76 (상도동),운영,2019,,12,2026-06-30,2024,,551.0,2024,2024-12-31,12,False,False,ok,,45.916666666666664
STAT_ba2e73e2c8ad,동작구,순만빌딩,노량진로 169,운영,2017,,19,2026-06-30,2024,,2627.0,2024,2024-12-31,12,False,False,ok,,218.91666666666666
STAT_996f07c4ece7,동작구,사당문화회관,사당로8길 9,운영,2016,,19,2026-06-30,2024,,2592.0,2024,2024-12-31,12,False,False,ok,,216.0
STAT_bf55db69f366,동작구,상도1동주민센터,상도로53길 9,운영,2016,,19,2026-06-30,2024,,3156.0,2024,2024-12-31,12,False,False,ok,,263.0
STAT_da0f3a674fb7,동작구,예그리나주택,국사봉8길 47,철거,2015,2025,19,2026-06-30,2024,,639.0,2024,2024-12-31,12,False,False,ok,,53.25
STAT_9227ed4259f5,동작구,강남교회 교육관,만양로 76,운영,2014,,19,2026-06-30,2024,,1996.0,2024,2024-12-31,12,False,False,ok,,166.33333333333334
STAT_e3a9ba06c7fd,동작구,동작청소년센터,상도로15바길 5,운영,2014,,19,2026-06-30,2024,,1426.0,2024,2024-12-31,12,False,False,ok,,118.83333333333333
STAT_594cee10f6bf,동작구,kb국민은행 동작구청지점,장승배기로 161,운영,2013,,47,2026-06-30,2024,,7121.0,2024,2024-12-31,12,False,False,ok,,593.4166666666666
STAT_6db9bba2b70d,동작구,사당노인종합복지관,남부순환로 2081,운영,2013,,19,2026-06-30,2024,,2316.0,2024,2024-12-31,12,False,False,ok,,193.0
STAT_590aa89b66f6,동작구,상도3동 주민센터,성대로2길 11,운영,2013,,33,2026-06-30,2024,,4308.0,2024,2024-12-31,12,False,False,ok,,359.0
STAT_c90e70b29716,동작구,신대방해피점,신대방1나길 26,철거,,2026,12,2026-06-30,2024,,740.0,2024,2024-12-31,12,False,False,ok,,61.666666666666664
STAT_5120b86a6b6f,동작구,현대오일뱅크_사당셀프주유소,동작대로 73,운영,2019,,12,2026-06-30,2024,,1722.0,2024,2024-12-31,12,False,False,ok,,143.5
STAT_fe6f6bc2a124,관악구,미성체육관,난우16길 37,운영,2023,,12,2026-06-30,2024,0.29956573173527196,535.0,2024,2024-12-31,12,False,False,ok,29.956573173527197,44.583333333333336
STAT_56299bc63850,관악구,신한은행_신림역,관악구 신림동 남부순환로 1590,운영,2022,,12,2026-06-30,2024,,1554.0,2024,2024-12-31,12,False,False,ok,,129.5
STAT_1d3fb4e138cc,관악구,신한은행 (구)봉천서 지점,은천로 110 (봉천동),운영,2019,,12,2026-06-30,2024,,1405.0,2024,2024-12-31,12,False,False,ok,,117.08333333333333
STAT_936f209efdf3,관악구,신한은행 신림대학동 지점,호암로26길 58 대학동 (신림동),철거,2019,2024,12,2026-06-30,2024,,,2024,2024-12-31,12,False,False,ok,,
STAT_26ef031f14e0,관악구,서원동주민센터,신림로 282,운영,2017,,19,2026-06-30,2024,,3473.0,2024,2024-12-31,12,False,False,ok,,289.4166666666667
STAT_ac86c63305db,관악구,관악청소년회관,신림로23길 17,운영,2016,,26,2026-06-30,2024,,3484.0,2024,2024-12-31,12,False,False,ok,,290.3333333333333
STAT_b41f016635ef,관악구,인헌동주민센터,남부순환로246가길 20,운영,2016,,19,2026-06-30,2024,,3219.0,2024,2024-12-31,12,False,False,ok,,268.25
STAT_74d2efca893f,관악구,남현동 주민센터,남현1가길 29,운영,2014,,19,2026-06-30,2024,,2006.0,2024,2024-12-31,12,False,False,ok,,167.16666666666666
STAT_aa17782bb666,관악구,청룡동 주민센터,쑥고개로 44,운영,2014,,19,2026-06-30,2024,,1824.0,2024,2024-12-31,12,False,False,ok,,152.0
STAT_739bf0c4ecec,관악구,조원동주민센터,조원로12길 25,운영,2013,,19,2026-06-30,2024,,1994.0,2024,2024-12-31,12,False,False,ok,,166.16666666666666
STAT_b0a304140bbb,관악구,신사동자치회관,조원로 151-1,운영,2013,,26,2026-06-30,2024,,1941.0,2024,2024-12-31,12,False,False,ok,,161.75
STAT_760a24d827b5,관악구,행운동주민센터,행운1길 43,운영,2013,,26,2026-06-30,2024,,5061.0,2024,2024-12-31,12,False,False,ok,,421.75
STAT_b467abb13ad2,관악구,미성동자치회관,난곡로 52길 16,철거,,2023,,2026-06-30,2024,,,2024,2024-12-31,12,False,False,ok,,
STAT_cb297e1d13e2,관악구,관악구청,관악로 145,운영,2018,,19,2026-06-30,2024,,3316.0,2024,2024-12-31,12,False,False,ok,,276.3333333333333
STAT_f1828ad4a155,관악구,국사봉 체육관,국회단지길 144 51,운영,2024,,,2026-06-30,2024,,24.0,2024,2024-12-31,12,False,False,ok,,2.0
STAT_fd7dad718d33,관악구,신림여성회관,대학길 64,운영,2018,,12,2026-06-30,2024,,962.0,2024,2024-12-31,12,False,False,ok,,80.16666666666667
STAT_ed2495e74c89,관악구,현대오일뱅크_관악셀프주유소,남부순환로 1520,철거,2019,2024,12,2026-06-30,2024,,,2024,2024-12-31,12,False,False,ok,,
STAT_e2c06f7250be,서초구,양재1동민원분소,남부순환로 2610,운영,2020,,12,2026-06-30,2024,0.3440869430404586,1541.0,2024,2024-12-31,12,False,False,ok,34.40869430404586,128.41666666666666
STAT_5f1d756f00d5,서초구,양재2동주민센터,강남대로12길 44,운영,2015,,19,2026-06-30,2024,,3169.0,2024,2024-12-31,12,False,False,ok,,264.0833333333333
STAT_465a64adf765,서초구,언구비 공영주차장,강남대로83길 55,운영,,,19,2026-06-30,2024,,3277.0,2024,2024-12-31,12,False,False,ok,,273.0833333333333
STAT_1c2f11d66857,서초구,방배열린문화센터,방배로 173,운영,2014,,19,2026-06-30,2024,,4113.0,2024,2024-12-31,12,False,False,ok,,342.75
STAT_18a2f9da394e,서초구,방배2동 주민센터,청두곶길 36,운영,2014,,19,2026-06-30,2024,,1551.0,2024,2024-12-31,12,False,False,ok,,129.25
STAT_fc2875410dda,서초구,방음언덕형 공영주차장,주흥3길 34,철거,,2023,,2026-06-30,2024,,,2024,2024-12-31,12,False,False,ok,,
STAT_c30d9a40d4f3,서초구,양재공영주차장,양재천로 125-10,운영,,,,2026-06-30,2024,,245.0,2024,2024-12-31,12,False,False,ok,,20.416666666666668
STAT_dc1b29d184b4,서초구,서초꿈나무라이온스 보금자리,언남10길 48,운영,2013,,12,2026-06-30,2024,,1147.0,2024,2024-12-31,12,False,False,ok,,95.58333333333333
STAT_85943aef4c38,강남구,역삼청소년수련관,논현로64길 7,운영,2019,,12,2026-06-30,2024,0.37621225733719815,991.0,2024,2024-12-31,12,False,False,ok,37.62122573371982,82.58333333333333
STAT_6518099b70e6,강남구,대치2동 주민센터,영동대로65길 24,운영,2017,,19,2026-06-30,2024,,3812.0,2024,2024-12-31,12,False,False,ok,,317.6666666666667
STAT_2b28404d36cc,강남구,도곡1동 주민센터,도곡로18길 57,운영,2017,,19,2026-06-30,2024,,1837.0,2024,2024-12-31,12,False,False,ok,,153.08333333333334
STAT_62092e77fe91,강남구,논현1동주민센터,학동로20길 25,운영,2015,,19,2026-06-30,2024,,2491.0,2024,2024-12-31,12,False,False,ok,,207.58333333333334
STAT_e06c1f8676b7,강남구,대치4동 주민센터,도곡로77길 23,운영,2014,,47,2026-06-30,2024,,8567.0,2024,2024-12-31,12,False,False,ok,,713.9166666666666
